"Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeNumber","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","BirthYear","MonthlyLeaves","OverTimeHours"
54,"0","Travel_Rarely","Audit","30분미만",4,"상경계",1830,4,"1",3,2,"컨설팅직",4,"Married",6854,4,15,3,2,14,2,2,7,1,1,7,1966,0,0
31,"0","Travel_Frequently","Tax","30분미만",4,"인문학",1833,1,"1",3,3,"감사직",1,"Married",9637,2,14,3,4,9,3,3,3,2,2,2,1989,3,0
28,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1834,3,"1",3,1,"컨설팅직",1,"Married",3591,1,25,4,3,3,3,3,3,2,1,2,1992,3,0
38,"0","Travel_Rarely","Tax","30분미만",4,"인문학",1835,2,"1",1,2,"영업직",4,"Married",5405,2,20,4,1,20,4,2,4,2,0,3,1982,1,45
26,"0","Travel_Rarely","Tax","30분미만",3,"상경계",1836,3,"0",3,2,"감사직",4,"Single",4684,1,13,3,1,5,4,3,5,3,1,2,1994,1,0
58,"0","Travel_Frequently","Audit","1시간미만",4,"기술공학",1837,1,"0",3,4,"기술직",3,"Married",15787,2,14,3,2,23,3,3,2,2,2,2,1962,2,29
18,"0","Non-Travel","Audit","1시간미만",3,"상경계",1839,2,"1",3,1,"컨설팅직",3,"Single",1514,1,16,3,3,0,4,1,0,0,0,0,2002,2,0
31,"1","Travel_Rarely","CS & DA","1시간미만",5,"예체능",1842,4,"0",4,1,"사무직",1,"Married",2956,0,17,3,3,2,4,3,1,0,0,0,1989,0,0
29,"1","Travel_Rarely","CS & DA","1시간미만",3,"예체능",1844,1,"0",2,1,"사무직",1,"Divorced",2335,4,15,3,4,4,3,3,2,2,2,0,1991,1,32
45,"0","Non-Travel","Tax","30분미만",4,"기술공학",1845,3,"1",3,2,"감사직",3,"Married",5154,4,22,4,2,10,3,4,8,7,5,7,1975,2,0
36,"0","Travel_Rarely","Audit","30분미만",4,"기타",1847,4,"1",3,2,"컨설팅직",2,"Married",6962,4,22,4,4,15,2,3,1,0,0,0,1984,1,18
43,"0","Travel_Frequently","Tax","30분미만",4,"기술공학",1849,1,"0",3,2,"감사직",4,"Married",5675,1,20,4,3,7,5,3,7,7,7,7,1977,0,0
27,"0","Travel_Frequently","Audit","30분미만",2,"기술공학",1850,4,"1",3,1,"기술컨설팅직",4,"Single",2379,0,14,3,3,6,3,2,5,4,0,2,1993,0,26
29,"0","Travel_Frequently","Audit","1시간미만",1,"상경계",1852,4,"0",3,1,"기술컨설팅직",4,"Married",3812,1,13,3,2,11,3,4,11,8,3,10,1991,3,0
32,"0","Travel_Frequently","Tax","30분미만",4,"인문학",1853,4,"0",3,2,"감사직",4,"Single",4648,8,13,3,3,4,2,4,0,0,0,0,1988,2,0
42,"0","Non-Travel","Audit","30분미만",4,"자연과학",1854,3,"0",3,1,"컨설팅직",3,"Married",2936,3,22,4,2,10,1,2,6,3,3,3,1978,1,0
47,"0","Travel_Rarely","Audit","30분미만",4,"기술공학",1856,2,"1",3,1,"기술컨설팅직",3,"Single",2105,4,12,3,3,7,2,3,2,2,2,0,1973,0,0
46,"0","Travel_Rarely","Audit","30분미만",2,"기술공학",1857,4,"0",3,3,"세무직",4,"Divorced",8578,3,14,3,3,12,4,2,9,8,4,7,1974,3,0
28,"0","Non-Travel","CS & DA","30분미만",2,"기술공학",1858,3,"0",3,1,"사무직",4,"Divorced",2706,1,15,3,2,3,2,3,3,2,2,2,1992,3,0
29,"0","Travel_Rarely","Audit"," 1시간이상",1,"기술공학",1859,4,"0",1,2,"투자자문직",3,"Divorced",6384,8,17,3,4,11,3,3,7,0,1,6,1991,1,0
42,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1860,4,"0",3,1,"기술컨설팅직",3,"Single",3968,4,13,3,4,8,3,3,0,0,0,0,1978,3,0
32,"1","Travel_Rarely","Tax","30분미만",4,"인문학",1862,3,"0",2,2,"감사직",2,"Single",9907,7,12,3,3,7,3,2,2,2,2,2,1988,3,24
46,"0","Travel_Rarely","Tax","30분미만",3,"자연과학",1863,1,"1",4,4,"감사직",1,"Divorced",13225,2,12,3,4,25,5,3,19,17,2,8,1974,1,0
27,"0","Travel_Rarely","Tax"," 1시간이상",1,"상경계",1864,2,"1",2,2,"영업직",3,"Married",3540,1,21,4,4,9,5,3,9,8,5,8,1993,3,0
29,"0","Travel_Rarely","CS & DA","30분미만",1,"상경계",1865,4,"0",2,1,"사무직",2,"Married",2804,1,11,3,4,1,3,3,1,0,0,0,1991,3,0
43,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1866,1,"1",2,5,"연구직",3,"Married",19392,7,13,3,4,21,2,3,16,12,6,14,1977,0,0
48,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1867,4,"0",2,5,"기술직",2,"Married",19665,4,12,3,4,29,3,3,22,10,12,9,1972,3,0
29,"1","Travel_Frequently","Audit"," 1시간이상",2,"기술공학",1868,4,"0",2,1,"컨설팅직",4,"Single",2439,1,24,4,2,1,3,2,1,0,1,0,1991,3,47
46,"1","Travel_Rarely","Tax","30분미만",3,"기술공학",1869,3,"1",3,3,"감사직",2,"Married",7314,5,21,4,3,14,2,3,8,7,0,7,1974,3,0
27,"0","Travel_Frequently","Audit","1시간미만",3,"기술공학",1870,4,"1",2,1,"컨설팅직",1,"Married",4774,0,19,3,4,8,2,2,7,6,7,3,1993,1,0
39,"0","Travel_Rarely","Audit","1시간미만",4,"기타",1871,4,"0",3,2,"컨설팅직",4,"Divorced",3902,8,14,3,2,7,2,3,2,2,2,2,1981,0,0
55,"0","Travel_Rarely","Audit","30분미만",4,"자연과학",1873,2,"0",2,1,"컨설팅직",4,"Married",2662,8,20,4,2,19,2,4,5,2,0,4,1965,3,0
28,"0","Travel_Rarely","Tax","30분미만",3,"상경계",1875,2,"1",3,1,"영업직",2,"Married",2856,1,19,3,4,1,3,3,1,0,0,0,1992,3,0
30,"1","Travel_Rarely","Tax","30분미만",3,"상경계",1876,2,"0",3,1,"영업직",4,"Single",1081,1,13,3,3,1,3,2,1,0,0,0,1990,1,0
22,"1","Travel_Rarely","Audit","30분미만",1,"기술공학",1878,4,"0",3,1,"컨설팅직",2,"Single",2472,1,23,4,1,1,2,3,1,0,0,0,1998,0,6
36,"0","Travel_Rarely","Tax","30분미만",4,"자연과학",1880,2,"1",2,2,"감사직",3,"Married",5673,1,13,3,1,10,4,3,10,9,1,7,1984,0,10
31,"0","Travel_Rarely","Audit","1시간미만",3,"기술공학",1881,2,"0",3,2,"기술컨설팅직",3,"Divorced",4197,1,11,3,1,10,2,3,10,8,0,2,1989,0,0
34,"0","Travel_Rarely","Tax","30분미만",3,"기술공학",1882,3,"0",3,3,"감사직",4,"Married",9713,2,13,3,4,9,3,3,5,3,1,0,1986,3,25
29,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1883,4,"0",3,1,"기술컨설팅직",1,"Single",2062,3,14,3,2,11,2,3,3,2,1,2,1991,1,0
37,"0","Travel_Rarely","Audit","30분미만",4,"상경계",1885,4,"0",3,2,"컨설팅직",1,"Married",4284,5,22,4,3,16,2,3,5,3,0,4,1983,3,38
35,"0","Travel_Rarely","Audit","1시간미만",2,"기타",1886,4,"1",2,2,"세무직",2,"Married",4788,0,11,3,4,4,2,3,3,2,0,2,1985,3,48
45,"0","Travel_Rarely","Audit"," 1시간이상",2,"기술공학",1888,2,"1",2,2,"세무직",4,"Married",5906,0,13,3,4,10,2,2,9,8,3,8,1975,2,0
36,"0","Travel_Frequently","CS & DA","30분미만",1,"예체능",1890,2,"0",2,2,"사무직",4,"Single",3886,1,21,4,4,10,2,2,10,1,0,8,1984,3,0
40,"0","Travel_Rarely","Audit","30분미만",4,"기술공학",1892,1,"0",3,4,"연구직",1,"Divorced",16823,2,11,3,1,22,3,3,19,7,11,16,1980,1,0
26,"0","Travel_Rarely","Audit","30분미만",2,"기술공학",1893,2,"1",2,1,"컨설팅직",3,"Married",2933,1,13,3,3,1,3,2,1,0,1,0,1994,3,2
27,"0","Travel_Rarely","Tax","30분미만",2,"상경계",1898,1,"1",4,2,"감사직",3,"Single",6500,0,14,3,2,9,5,2,8,7,0,7,1993,1,0
48,"0","Travel_Frequently","Audit"," 1시간이상",3,"상경계",1900,4,"1",3,4,"연구직",4,"Divorced",17174,3,11,3,2,24,3,3,22,17,4,7,1972,2,0
44,"0","Travel_Rarely","Audit","30분미만",4,"기술공학",1903,2,"0",4,2,"투자자문직",1,"Married",5033,2,15,3,4,10,5,3,2,0,2,2,1976,1,0
34,"1","Non-Travel","Audit","1시간미만",4,"자연과학",1905,4,"0",1,1,"컨설팅직",1,"Married",2307,1,23,4,2,5,2,3,5,2,3,0,1986,1,30
56,"1","Travel_Rarely","Audit"," 1시간이상",2,"기술공학",1907,1,"0",3,1,"기술컨설팅직",4,"Single",2587,1,16,3,4,5,3,3,4,2,1,0,1964,2,0
36,"0","Travel_Rarely","Tax","1시간미만",2,"인문학",1908,3,"0",2,2,"감사직",2,"Married",5507,2,16,3,3,12,1,1,4,2,1,3,1984,0,0
41,"0","Travel_Rarely","Tax","30분미만",3,"인문학",1909,3,"1",3,2,"감사직",2,"Married",4393,5,21,4,3,14,3,3,5,4,1,4,1979,0,0
42,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1911,3,"0",3,3,"기술직",1,"Married",13348,9,13,3,2,18,3,4,13,7,5,7,1978,1,0
31,"0","Travel_Rarely","Tax","30분미만",2,"상경계",1912,3,"1",3,2,"감사직",4,"Divorced",6583,2,11,3,4,8,2,3,5,2,1,4,1989,1,11
34,"0","Travel_Rarely","Tax","30분미만",1,"상경계",1915,4,"1",2,2,"감사직",4,"Married",8103,3,12,3,3,9,3,2,4,2,0,1,1986,2,41
31,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1916,1,"1",4,1,"기술컨설팅직",3,"Divorced",3978,8,12,3,2,4,0,2,2,2,2,2,1989,2,0
26,"0","Travel_Frequently","Audit","30분미만",3,"기타",1918,3,"0",4,1,"기술컨설팅직",4,"Married",2544,0,18,3,1,8,3,3,7,7,7,7,1994,3,0
45,"0","Travel_Frequently","Audit","30분미만",4,"상경계",1922,2,"0",3,2,"투자자문직",3,"Single",5399,4,12,3,3,12,3,3,4,2,0,3,1975,3,0
33,"0","Travel_Rarely","Tax","30분미만",4,"인문학",1924,2,"0",3,2,"감사직",3,"Single",5487,1,14,3,2,10,2,2,10,4,0,9,1987,3,0
28,"0","Travel_Frequently","Tax","30분미만",2,"기술공학",1927,3,"0",2,2,"감사직",4,"Married",6834,1,12,3,3,7,2,3,7,7,0,7,1992,3,15
29,"1","Travel_Frequently","Tax"," 1시간이상",3,"자연과학",1928,3,"0",4,1,"영업직",1,"Single",1091,1,17,3,4,1,3,3,1,0,0,0,1991,2,0
39,"0","Non-Travel","Tax"," 1시간이상",4,"기술공학",1929,1,"1",1,2,"감사직",3,"Married",5736,6,19,3,3,10,1,3,3,2,1,2,1981,1,0
27,"0","Travel_Rarely","Audit","30분미만",4,"자연과학",1931,2,"0",3,1,"컨설팅직",2,"Married",2226,1,11,3,3,6,3,2,5,3,1,2,1993,3,0
34,"0","Travel_Frequently","Audit"," 1시간이상",4,"기타",1932,3,"0",2,2,"컨설팅직",4,"Married",5747,1,15,3,2,16,3,3,15,10,6,11,1986,0,41
28,"1","Travel_Rarely","Tax","1시간미만",2,"인문학",1933,4,"1",3,2,"감사직",3,"Single",9854,3,11,3,4,6,0,3,2,0,2,2,1992,3,25
47,"0","Non-Travel","Audit","1시간미만",4,"자연과학",1934,3,"0",3,2,"컨설팅직",2,"Married",5467,8,18,3,3,16,4,4,8,7,1,7,1973,0,0
56,"0","Travel_Rarely","Tax","1시간미만",5,"인문학",1935,4,"1",2,2,"감사직",1,"Married",5380,4,16,3,3,6,3,3,0,0,0,0,1964,3,0
39,"0","Travel_Rarely","Audit","30분미만",2,"상경계",1936,1,"0",3,2,"세무직",1,"Married",5151,1,25,4,4,10,3,3,10,0,7,9,1981,1,0
38,"0","Travel_Frequently","Audit","30분미만",3,"상경계",1937,4,"1",2,2,"컨설팅직",2,"Divorced",2133,1,16,3,3,20,3,3,20,11,0,7,1982,0,51
58,"0","Travel_Rarely","Tax"," 1시간이상",3,"기술공학",1938,4,"1",3,4,"연구직",4,"Married",17875,4,13,3,3,29,2,2,1,0,0,0,1962,2,1
32,"1","Travel_Frequently","Audit","30분미만",2,"기술공학",1939,1,"1",4,1,"컨설팅직",3,"Single",2432,3,14,3,1,8,2,3,4,1,0,3,1988,0,4
38,"0","Travel_Rarely","Audit","30분미만",2,"기술공학",1940,2,"0",3,1,"컨설팅직",4,"Divorced",4771,2,19,3,4,10,0,4,5,2,0,3,1982,0,0
49,"0","Travel_Frequently","Audit","30분미만",1,"기술공학",1941,2,"0",3,5,"기술직",4,"Married",19161,3,15,3,4,28,3,3,5,4,4,3,1971,1,0
42,"0","Travel_Rarely","Tax","1시간미만",4,"인문학",1943,2,"0",3,2,"감사직",4,"Divorced",5087,3,12,3,3,14,4,3,0,0,0,0,1978,2,5
27,"1","Travel_Frequently","CS & DA"," 1시간이상",3,"예체능",1944,1,"1",2,1,"사무직",2,"Married",2863,1,12,3,1,1,2,3,1,0,0,0,1993,3,0
35,"0","Travel_Rarely","Tax","1시간미만",4,"상경계",1945,2,"0",3,2,"감사직",1,"Married",5561,0,16,3,4,6,2,1,5,3,0,4,1985,1,0
28,"0","Non-Travel","Audit","1시간미만",3,"상경계",1947,3,"0",3,1,"컨설팅직",3,"Single",2144,1,14,3,3,5,3,2,5,3,1,4,1992,2,0
31,"0","Non-Travel","Audit","30분미만",2,"상경계",1948,3,"0",3,1,"컨설팅직",1,"Divorced",3065,1,13,3,4,4,3,4,4,2,2,3,1989,3,5
36,"0","Non-Travel","Audit","30분미만",4,"기술공학",1949,1,"0",4,1,"기술컨설팅직",2,"Married",2810,1,22,4,2,5,3,3,5,4,0,2,1984,3,0
34,"0","Travel_Rarely","Tax","30분미만",3,"인문학",1950,1,"0",3,3,"감사직",4,"Single",9888,1,21,4,1,14,3,2,14,8,2,1,1986,1,0
34,"0","Travel_Rarely","Tax","1시간미만",4,"상경계",1951,4,"0",3,3,"감사직",3,"Divorced",8628,1,18,3,3,9,2,2,8,7,1,1,1986,1,0
26,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1952,3,"0",3,1,"기술컨설팅직",1,"Single",2867,0,13,3,4,8,6,2,7,7,7,6,1994,2,0
29,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1954,1,"0",3,2,"투자자문직",1,"Married",5373,0,12,3,1,6,5,2,5,3,0,2,1991,2,0
32,"0","Non-Travel","Audit","1시간미만",4,"상경계",1955,3,"1",3,2,"투자자문직",4,"Divorced",6667,5,18,3,2,9,6,3,5,1,1,2,1988,3,0
31,"0","Travel_Frequently","Audit","30분미만",3,"기술공학",1956,4,"0",1,2,"컨설팅직",1,"Married",5003,1,21,4,2,10,6,3,10,8,8,7,1989,3,0
28,"1","Travel_Rarely","Audit","1시간미만",3,"자연과학",1960,3,"0",2,1,"기술컨설팅직",4,"Divorced",2367,5,12,3,1,6,2,2,4,1,0,3,1992,2,0
38,"0","Travel_Rarely","Tax","30분미만",3,"기술공학",1961,1,"0",2,1,"영업직",1,"Single",2858,4,14,3,1,20,3,2,1,0,0,0,1982,2,0
35,"0","Travel_Rarely","Tax","30분미만",4,"기술공학",1962,3,"1",3,2,"감사직",4,"Married",5204,1,11,3,4,10,2,3,10,8,0,9,1985,0,18
27,"0","Travel_Rarely","Tax","30분미만",3,"인문학",1965,4,"0",3,2,"감사직",4,"Single",4105,1,14,3,1,7,5,3,7,7,0,7,1993,0,0
32,"0","Travel_Rarely","Audit","30분미만",4,"기술공학",1966,4,"0",2,2,"세무직",4,"Single",9679,8,24,4,2,8,1,3,1,0,0,0,1988,0,0
31,"1","Travel_Frequently","Tax"," 1시간이상",4,"인문학",1967,1,"0",3,2,"감사직",4,"Married",5617,1,11,3,3,10,4,3,10,7,0,8,1989,2,36
53,"1","Travel_Rarely","Tax"," 1시간이상",4,"기술공학",1968,1,"0",3,3,"감사직",1,"Single",10448,6,13,3,2,15,2,2,2,2,2,2,1967,0,21
54,"0","Travel_Rarely","Audit","30분미만",2,"기술공학",1969,1,"1",3,2,"컨설팅직",3,"Married",2897,3,11,3,3,9,6,2,4,3,2,3,1966,3,0
33,"0","Travel_Frequently","Audit","30분미만",2,"기술공학",1970,4,"0",3,2,"투자자문직",3,"Divorced",5968,1,20,4,3,9,2,3,9,7,2,8,1987,1,0
43,"0","Travel_Rarely","Audit","1시간미만",3,"기술공학",1971,1,"0",3,3,"투자자문직",3,"Married",7510,1,17,3,2,10,1,3,10,9,0,9,1977,0,0
38,"0","Travel_Frequently","CS & DA","30분미만",4,"기타",1972,4,"0",3,1,"사무직",2,"Married",2991,0,11,3,2,7,2,3,6,2,1,2,1982,3,39
55,"0","Travel_Rarely","CS & DA"," 1시간이상",4,"예체능",1973,3,"0",4,5,"연구직",2,"Married",19636,4,18,3,1,35,0,3,10,9,1,4,1965,3,3
31,"0","Travel_Rarely","Audit","30분미만",1,"상경계",1974,4,"1",1,1,"기술컨설팅직",4,"Divorced",1129,1,11,3,3,1,4,3,1,0,0,0,1989,2,45
39,"0","Travel_Rarely","Tax","1시간미만",4,"인문학",1975,2,"0",3,4,"감사직",1,"Single",13341,0,12,3,1,21,3,3,20,8,11,10,1981,0,0
42,"0","Non-Travel","Audit"," 1시간이상",2,"기술공학",1976,4,"0",2,2,"컨설팅직",3,"Single",4332,1,12,3,4,20,2,3,20,9,3,7,1978,2,0
31,"0","Non-Travel","Audit","30분미만",3,"상경계",1979,3,"1",3,3,"기술직",3,"Married",11031,4,20,4,3,13,2,4,11,7,4,8,1989,3,0
54,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1980,3,"1",3,2,"세무직",1,"Single",4440,6,19,3,4,9,3,3,5,2,1,4,1966,1,14
24,"0","Travel_Rarely","Audit","30분미만",2,"기술공학",1981,2,"0",2,2,"투자자문직",3,"Single",4617,1,12,3,2,4,2,2,4,3,1,2,1996,1,0
23,"0","Travel_Rarely","Audit","1시간미만",2,"기타",1982,4,"0",3,1,"기술컨설팅직",4,"Single",2647,1,13,3,3,5,6,4,5,2,1,4,1997,2,0
40,"0","Travel_Frequently","Audit","1시간미만",3,"자연과학",1985,4,"1",3,2,"기술컨설팅직",3,"Married",6323,1,11,3,1,10,2,4,10,9,9,4,1980,2,0
40,"0","Travel_Rarely","Tax","30분미만",2,"인문학",1986,2,"1",3,2,"감사직",2,"Married",5677,3,14,3,3,15,4,3,11,8,5,10,1980,3,0
25,"0","Travel_Rarely","CS & DA","30분미만",3,"예체능",1987,3,"1",3,1,"사무직",2,"Married",2187,4,14,3,3,6,3,3,2,0,1,2,1995,0,0
30,"0","Travel_Rarely","Audit","30분미만",2,"상경계",1989,4,"0",3,1,"기술컨설팅직",2,"Married",3748,1,13,3,3,12,6,2,12,8,1,7,1990,3,0
25,"0","Travel_Rarely","Audit","30분미만",1,"기타",1992,4,"0",3,1,"기술컨설팅직",3,"Divorced",3977,6,19,3,3,7,2,2,2,2,0,2,1995,2,33
47,"0","Travel_Rarely","Audit"," 1시간이상",3,"상경계",1993,1,"0",3,3,"투자자문직",3,"Single",8633,2,23,4,2,25,3,3,17,14,12,11,1973,3,0
33,"0","Non-Travel","Audit","30분미만",2,"상경계",1994,2,"0",2,1,"기술컨설팅직",3,"Divorced",2008,1,12,3,3,1,2,2,1,1,0,0,1987,1,0
38,"0","Travel_Rarely","Tax","30분미만",4,"기술공학",1995,4,"0",3,2,"감사직",2,"Married",4440,0,15,3,1,16,3,3,15,13,5,8,1982,3,0
31,"0","Travel_Rarely","Tax","30분미만",2,"기술공학",1996,1,"0",3,1,"영업직",3,"Married",3067,0,19,3,3,3,1,3,2,2,1,2,1989,0,0
38,"0","Travel_Frequently","Audit","30분미만",4,"기술공학",1997,1,"0",2,2,"세무직",3,"Married",5321,2,11,3,4,10,1,3,8,3,7,7,1982,1,0
42,"0","Travel_Rarely","Audit","1시간미만",4,"기술공학",1998,4,"0",3,2,"컨설팅직",1,"Divorced",5410,6,17,3,3,9,3,2,4,3,1,2,1978,2,16
41,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1999,4,"0",3,1,"컨설팅직",4,"Married",2782,3,22,4,1,12,3,3,5,3,1,0,1979,0,0
47,"0","Non-Travel","Audit","30분미만",1,"상경계",2000,3,"1",3,3,"기술직",2,"Married",11957,0,18,3,1,14,3,1,13,8,5,12,1973,1,0
35,"0","Travel_Rarely","Audit","1시간미만",4,"상경계",2003,4,"0",3,1,"기술컨설팅직",3,"Married",2660,7,11,3,3,5,3,3,2,2,2,2,1985,1,34
22,"0","Travel_Rarely","Audit","30분미만",2,"기술공학",2007,4,"0",3,1,"컨설팅직",3,"Single",3375,0,12,3,4,4,2,4,3,2,1,2,1998,0,0
35,"0","Travel_Rarely","Audit","30분미만",4,"상경계",2008,2,"0",3,2,"컨설팅직",3,"Single",5098,1,19,3,2,10,5,3,10,7,0,8,1985,2,0
33,"0","Travel_Rarely","Audit","1시간미만",2,"상경계",2009,2,"1",3,2,"투자자문직",4,"Married",4878,0,13,3,1,10,6,3,9,7,8,1,1987,0,39
32,"0","Travel_Rarely","Audit"," 1시간이상",4,"기술공학",2010,3,"1",2,1,"기술컨설팅직",2,"Single",2837,1,13,3,3,6,3,3,6,2,4,1,1988,3,0
40,"0","Travel_Rarely","Audit","30분미만",4,"기술공학",2012,1,"0",3,1,"기술컨설팅직",4,"Married",2406,8,19,3,3,8,3,2,1,0,0,0,1980,2,0
32,"0","Travel_Rarely","Tax","30분미만",4,"상경계",2013,2,"0",2,1,"영업직",2,"Married",2269,0,14,3,2,3,2,3,2,2,2,2,1988,2,0
39,"0","Travel_Rarely","Audit"," 1시간이상",1,"기술공학",2014,1,"0",3,2,"컨설팅직",4,"Single",4108,7,13,3,1,18,2,3,7,7,1,7,1981,3,0
38,"0","Travel_Rarely","Audit","30분미만",3,"상경계",2015,2,"1",1,3,"기술직",3,"Married",13206,3,12,3,1,20,3,3,18,16,1,11,1982,3,0
32,"0","Travel_Rarely","Tax","30분미만",4,"인문학",2016,3,"1",3,3,"감사직",4,"Married",10422,1,19,3,3,14,3,3,14,10,5,7,1988,0,0
37,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",2017,3,"1",4,3,"기술직",4,"Married",13744,1,25,4,1,16,2,3,16,11,6,8,1983,2,27
25,"0","Travel_Rarely","Tax","30분미만",2,"기타",2018,1,"1",3,2,"감사직",3,"Divorced",4907,0,22,4,2,6,3,2,5,3,0,4,1995,2,19
52,"0","Non-Travel","Tax"," 1시간이상",4,"기술공학",2019,1,"0",3,1,"영업직",4,"Divorced",3482,2,15,3,2,16,3,2,9,8,0,0,1968,3,0
44,"0","Travel_Rarely","Audit","30분미만",3,"상경계",2020,2,"0",3,1,"컨설팅직",4,"Single",2436,6,12,3,3,6,2,3,4,3,1,2,1976,0,5
21,"0","Travel_Rarely","Tax","30분미만",1,"상경계",2021,3,"0",3,1,"영업직",1,"Single",2380,1,11,3,4,2,6,3,2,2,1,2,1999,3,29
39,"0","Non-Travel","Audit","30분미만",3,"기술공학",2022,4,"0",3,5,"연구직",4,"Single",19431,2,13,3,3,21,3,2,6,0,1,3,1981,1,0
23,"1","Travel_Frequently","Tax","30분미만",3,"인문학",2023,4,"0",3,1,"영업직",1,"Married",1790,1,19,3,1,1,3,2,1,0,1,0,1997,2,0
36,"0","Travel_Rarely","Tax","30분미만",3,"상경계",2024,1,"1",2,3,"감사직",4,"Married",7644,0,19,3,3,10,2,3,9,7,3,4,1984,0,0
36,"0","Travel_Frequently","Audit","30분미만",2,"기술공학",2025,4,"1",3,2,"세무직",2,"Divorced",5131,7,13,3,2,18,3,3,4,2,0,2,1984,1,0
56,"0","Non-Travel","Audit","30분미만",4,"기술공학",2026,3,"0",3,2,"투자자문직",3,"Divorced",6306,1,21,4,1,13,2,2,13,12,1,9,1964,1,0
29,"1","Travel_Rarely","Audit","30분미만",4,"상경계",2027,1,"0",3,1,"컨설팅직",4,"Married",4787,9,14,3,2,4,3,4,2,2,2,2,1991,3,41
42,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",2031,1,"0",3,5,"연구직",3,"Married",18880,5,11,3,1,24,2,2,22,6,4,14,1978,0,0
56,"1","Travel_Rarely","Audit","30분미만",2,"자연과학",2032,4,"0",3,1,"기술컨설팅직",3,"Married",2339,8,11,3,4,14,4,1,10,9,9,8,1964,0,0
41,"0","Travel_Rarely","Audit"," 1시간이상",4,"기술공학",2034,1,"1",2,4,"세무직",2,"Married",13570,0,23,4,3,21,3,3,20,7,0,10,1979,2,0
34,"0","Travel_Rarely","Tax"," 1시간이상",3,"인문학",2035,4,"1",2,2,"감사직",3,"Married",6712,1,21,4,4,8,2,3,8,7,1,7,1986,2,0
36,"0","Non-Travel","Tax","1시간미만",4,"인문학",2036,4,"0",1,2,"감사직",4,"Divorced",5406,1,24,4,1,15,4,2,15,12,11,11,1984,1,0
41,"0","Travel_Rarely","Tax","30분미만",3,"기술공학",2037,3,"0",2,2,"감사직",2,"Divorced",8938,2,11,3,3,14,5,3,5,4,0,4,1979,2,0
32,"0","Travel_Rarely","Audit","30분미만",3,"자연과학",2038,4,"0",3,1,"컨설팅직",1,"Single",2439,1,14,3,4,4,4,3,4,2,1,2,1988,2,0
35,"0","Travel_Rarely","CS & DA"," 1시간이상",4,"기술공학",2040,3,"1",3,3,"사무직",4,"Single",8837,1,16,3,3,9,2,3,9,0,1,7,1985,3,6
38,"0","Travel_Rarely","Tax","30분미만",2,"기술공학",2041,1,"1",3,2,"감사직",4,"Married",5343,1,11,3,3,10,1,3,10,7,1,9,1982,1,0
50,"1","Travel_Frequently","Tax","30분미만",4,"기술공학",2044,2,"0",3,2,"감사직",3,"Divorced",6728,7,12,3,4,12,3,3,6,3,0,1,1970,2,0
36,"0","Travel_Rarely","Tax","1시간미만",4,"인문학",2045,2,"1",2,2,"감사직",4,"Married",6652,4,13,3,1,8,2,2,6,3,0,0,1984,3,0
45,"0","Travel_Rarely","Tax","1시간미만",3,"기술공학",2046,4,"1",3,2,"감사직",3,"Single",4850,8,15,3,3,8,3,3,5,3,0,1,1975,0,0
40,"0","Travel_Rarely","Audit","30분미만",4,"기술공학",2048,3,"0",2,1,"컨설팅직",3,"Single",2809,2,14,3,4,8,2,3,2,2,2,2,1980,2,0
35,"0","Travel_Frequently","Audit","1시간미만",4,"기술공학",2049,3,"0",3,2,"투자자문직",3,"Married",5689,1,14,3,4,10,2,4,10,2,0,2,1985,3,7
40,"0","Travel_Rarely","Audit","30분미만",4,"상경계",2051,3,"1",3,1,"컨설팅직",3,"Married",2001,2,14,3,2,20,2,3,5,3,0,2,1980,2,0
35,"0","Travel_Rarely","Audit","30분미만",4,"기술공학",2052,3,"1",1,1,"컨설팅직",4,"Married",2977,1,12,3,4,4,5,3,4,3,1,1,1985,3,0
29,"0","Travel_Rarely","Audit","1시간미만",2,"기타",2053,4,"0",2,2,"기술컨설팅직",2,"Married",4025,4,13,3,1,10,2,3,4,3,0,3,1991,3,21
29,"0","Travel_Rarely","Audit"," 1시간이상",4,"상경계",2054,4,"1",2,1,"컨설팅직",1,"Single",3785,1,14,3,2,5,3,1,5,4,0,4,1991,2,0
